,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
185,20210122,13:00:00,2996.0,3009.2,2990.2,2998.4,31381
186,20210122,14:00:00,2997.8,3021.8,2993.2,3015.8,30389
187,20210122,15:00:00,3015.8,3060.0,3011.2,3049.0,69029
188,20210122,16:00:00,3049.0,3055.4,3008.4,3016.2,40586
189,20210122,17:00:00,3019.2,3074.8,3007.0,3073.2,47602
190,20210122,18:00:00,3073.0,3105.0,3048.8,3048.8,52692
191,20210122,19:00:00,3029.8,3071.0,3019.6,3069.2,19069
192,20210122,20:00:00,3069.4,3070.8,3040.6,3058.0,5044
193,20210122,21:00:00,3058.0,3060.0,3042.2,3055.6,4083
194,20210122,22:00:00,3059.4,3070.8,3052.4,3068.0,6478
195,20210122,23:00:00,3064.0,3070.0,3055.2,3065.0,3341
196,20210125,10:00:00,3096.0,3189.6,3012.0,3106.4,160215
197,20210125,11:00:00,3106.4,3153.4,3072.2,3122.0,126634
198,20210125,12:00:00,3122.0,3130.8,3087.0,3129.6,46865
199,20210125,13:00:00,3130.4,3136.8,3103.0,3114.8,34783
200,20210125,14:00:00,3118.0,3138.8,3109.0,3134.0,30110
201,20210125,15:00:00,3134.0,3150.0,3121.2,3132.2,37252
202,20210125,16:00:00,3133.8,3137.0,3095.0,3103.4,48937
203,20210125,17:00:00,3103.0,3130.6,3095.2,3109.6,39327
204,20210125,18:00:00,3110.0,3123.8,3100.4,3106.6,37878
205,20210125,19:00:00,3082.4,3084.4,3050.0,3084.2,27774
206,20210125,20:00:00,3084.4,3090.0,3080.0,3088.6,4631
207,20210125,21:00:00,3088.6,3104.6,3084.0,3095.8,2802
208,20210125,22:00:00,3097.4,3098.0,3095.0,3096.0,4351
209,20210125,23:00:00,3095.0,3113.2,3090.6,3112.0,3749
210,20210126,10:00:00,3124.4,3140.0,3061.2,3084.8,46993
211,20210126,11:00:00,3086.0,3099.8,3068.0,3074.4,65673
212,20210126,12:00:00,3074.4,3077.8,3052.0,3054.0,47699
213,20210126,13:00:00,3054.0,3076.8,3047.0,3069.4,39353
214,20210126,14:00:00,3069.6,3113.4,3054.0,3066.0,57336
215,20210126,15:00:00,3063.2,3079.6,3054.2,3059.6,49677
216,20210126,16:00:00,3058.2,3066.0,3052.0,3062.2,48751
217,20210126,17:00:00,3060.6,3070.6,3052.0,3058.2,44832
218,20210126,18:00:00,3058.2,3067.6,3047.2,3047.2,142936
219,20210126,19:00:00,3025.4,3046.2,3013.8,3040.2,19270
220,20210126,20:00:00,3040.2,3050.0,3036.2,3050.0,3031
221,20210126,21:00:00,3048.6,3048.6,3042.6,3046.2,2419
222,20210126,22:00:00,3046.0,3048.8,3044.0,3047.4,1752
223,20210126,23:00:00,3047.4,3050.0,3040.0,3049.8,3204
224,20210127,10:00:00,3055.6,3074.4,3030.2,3052.6,29390
225,20210127,11:00:00,3053.2,3070.6,3010.0,3049.2,44826
226,20210127,12:00:00,3047.4,3054.4,3033.4,3037.4,18882
227,20210127,13:00:00,3034.8,3053.8,3030.2,3050.6,14223
228,20210127,14:00:00,3050.4,3058.0,3023.2,3026.2,28797
229,20210127,15:00:00,3023.0,3034.0,3015.0,3025.4,21586
230,20210127,16:00:00,3027.6,3032.2,3014.0,3023.0,22292
231,20210127,17:00:00,3020.6,3023.6,2952.0,2976.2,79621
232,20210127,18:00:00,2976.0,3040.0,2969.2,3035.0,54942
233,20210127,19:00:00,3014.2,3039.0,3012.6,3028.8,4366
234,20210127,20:00:00,3028.8,3031.6,3012.6,3026.4,2642
235,20210127,21:00:00,3026.6,3040.0,3019.0,3040.0,2708
236,20210127,22:00:00,3040.0,3040.0,3024.4,3024.4,3163
